transaction_id,date,time,sku,category,channel,store_id,quantity,base_price,discount,total_price,promotion
TXN-245998,1/20/2024,10:50:13,HOME-9720,HOME,Online,Online,5,275.07,0,1375.35,FALSE
TXN-245998,1/20/2024,10:50:13,KIDS-9827,KIDS,Online,Online,4,142.97,0,571.88,FALSE
TXN-245998,1/20/2024,10:50:13,TECH-5794,TECH,Online,Online,3,398,0,1194,FALSE
TXN-380329,1/11/2024,5:54:32,BOOK-3221,BOOK,Store,Store 1,5,43.49,0.3,152.2,TRUE
TXN-380329,1/11/2024,5:54:32,TECH-1971,TECH,Store,Store 1,4,1409.11,0.2,4509.16,TRUE
TXN-380329,1/11/2024,5:54:32,BOOK-3174,BOOK,Store,Store 1,5,14.14,0,70.7,FALSE
TXN-380329,1/11/2024,5:54:32,HOME-6277,HOME,Store,Store 1,3,124.7,0.3,261.87,TRUE
TXN-613234,1/1/2024,9:09:36,KIDS-7786,KIDS,Store,Store 3,3,136.84,0,410.52,FALSE
TXN-613234,1/1/2024,9:09:36,KIDS-2237,KIDS,Store,Store 3,2,98.93,0.05,187.96,TRUE
TXN-613234,1/1/2024,9:09:36,BOOK-7600,BOOK,Store,Store 3,1,22.6,0.1,20.34,TRUE
TXN-613234,1/1/2024,9:09:36,TECH-7046,TECH,Store,Store 3,3,938.25,0,2814.75,FALSE
TXN-613234,1/1/2024,9:09:36,KIDS-8996,KIDS,Store,Store 3,3,125.62,0,376.86,FALSE
TXN-102593,1/10/2024,12:55:49,HOME-2526,HOME,Online,Online,1,208.1,0.1,187.29,TRUE
TXN-102593,1/10/2024,12:55:49,BOOK-6869,BOOK,Online,Online,4,32.91,0.3,92.16,TRUE
TXN-102593,1/10/2024,12:55:49,KIDS-4568,KIDS,Online,Online,3,84.99,0.2,203.97,TRUE
TXN-102593,1/10/2024,12:55:49,HOME-9105,HOME,Online,Online,5,218.43,0,1092.15,FALSE
TXN-102593,1/10/2024,12:55:49,BOOK-5646,BOOK,Online,Online,5,41.86,0,209.3,FALSE
TXN-706007,1/7/2024,16:08:36,BOOK-6631,BOOK,Store,Store 4,3,21.11,0.15,53.82,TRUE
TXN-706007,1/7/2024,16:08:36,HOME-1752,HOME,Store,Store 4,3,196.4,0,589.2,FALSE
TXN-706007,1/7/2024,16:08:36,TECH-8529,TECH,Store,Store 4,2,1284.08,0,2568.16,FALSE
TXN-999312,1/16/2024,18:10:28,HOME-1011,HOME,Store,Store 4,1,294.26,0.3,205.98,TRUE
TXN-312146,1/6/2024,20:44:58,KIDS-5945,KIDS,Store,Store 2,4,111.23,0,444.92,FALSE
TXN-312146,1/6/2024,20:44:58,BOOK-5489,BOOK,Store,Store 2,5,31.19,0,155.95,FALSE
TXN-312146,1/6/2024,20:44:58,KIDS-6905,KIDS,Store,Store 2,5,119.65,0,598.25,FALSE
TXN-312146,1/6/2024,20:44:58,BOOK-7092,BOOK,Store,Store 2,4,25.84,0.05,98.2,TRUE
TXN-312146,1/6/2024,20:44:58,BOOK-1848,BOOK,Store,Store 2,3,24.8,0,74.4,FALSE
TXN-420349,1/5/2024,16:46:44,KIDS-4836,KIDS,Online,Online,5,64.11,0,320.55,FALSE
TXN-420349,1/5/2024,16:46:44,HOME-2494,HOME,Online,Online,1,76.58,0.05,72.75,TRUE
TXN-323788,1/29/2024,20:30:04,BOOK-4705,BOOK,Store,Store 2,2,34.56,0.1,62.2,TRUE
TXN-109738,1/14/2024,12:00:44,KIDS-2975,KIDS,Store,Store 3,1,144.09,0.3,100.86,TRUE
TXN-827744,1/15/2024,17:08:30,BOOK-4751,BOOK,Store,Store 1,1,16.5,0,16.5,FALSE
TXN-827744,1/15/2024,17:08:30,TECH-2678,TECH,Store,Store 1,4,550.6,0,2202.4,FALSE
TXN-827744,1/15/2024,17:08:30,BOOK-7022,BOOK,Store,Store 1,2,44.88,0.2,71.8,TRUE
TXN-501312,1/12/2024,19:49:52,HOME-3340,HOME,Store,Store 2,1,149.08,0,149.08,FALSE
TXN-501312,1/12/2024,19:49:52,BOOK-1138,BOOK,Store,Store 2,3,27.31,0.05,77.82,TRUE
TXN-501312,1/12/2024,19:49:52,TECH-8210,TECH,Store,Store 2,2,863.9,0,1727.8,FALSE
TXN-323404,1/4/2024,14:40:47,HOME-3480,HOME,Online,Online,5,98.8,0.3,345.8,TRUE
TXN-323404,1/4/2024,14:40:47,BOOK-4559,BOOK,Online,Online,2,48.84,0,97.68,FALSE
TXN-323404,1/4/2024,14:40:47,HOME-2646,HOME,Online,Online,3,179.07,0,537.21,FALSE
TXN-323404,1/4/2024,14:40:47,KIDS-3017,KIDS,Online,Online,1,136.36,0.1,122.72,TRUE
TXN-468611,1/25/2024,17:27:20,TECH-5059,TECH,Store,Store 2,5,636.4,0,3182,FALSE
TXN-468611,1/25/2024,17:27:20,BOOK-2380,BOOK,Store,Store 2,4,10.96,0,43.84,FALSE
TXN-468611,1/25/2024,17:27:20,TECH-5668,TECH,Store,Store 2,3,851.2,0.05,2425.92,TRUE
TXN-468611,1/25/2024,17:27:20,KIDS-5942,KIDS,Store,Store 2,4,26.29,0,105.16,FALSE
TXN-468611,1/25/2024,17:27:20,KIDS-9348,KIDS,Store,Store 2,2,54.38,0,108.76,FALSE
TXN-510780,1/3/2024,7:18:41,HOME-1894,HOME,Online,Online,1,53.64,0.05,50.96,TRUE
TXN-510780,1/3/2024,7:18:41,KIDS-9108,KIDS,Online,Online,4,73.97,0,295.88,FALSE
TXN-352792,1/15/2024,1:31:40,HOME-2163,HOME,Online,Online,2,120.84,0.05,229.6,TRUE
TXN-352792,1/15/2024,1:31:40,BOOK-6916,BOOK,Online,Online,2,13.2,0.2,21.12,TRUE
TXN-352792,1/15/2024,1:31:40,TECH-7337,TECH,Online,Online,2,542.75,0.3,759.84,TRUE
TXN-352792,1/15/2024,1:31:40,TECH-6986,TECH,Online,Online,5,1442.9,0.05,6853.8,TRUE
TXN-352792,1/15/2024,1:31:40,TECH-8717,TECH,Online,Online,2,474.39,0.15,806.46,TRUE
TXN-117500,1/3/2024,3:37:04,KIDS-5295,KIDS,Store,Store 1,1,92.52,0,92.52,FALSE
TXN-117500,1/3/2024,3:37:04,TECH-1990,TECH,Store,Store 1,2,522.33,0.3,731.26,TRUE
TXN-117500,1/3/2024,3:37:04,HOME-9300,HOME,Store,Store 1,1,132.6,0,132.6,FALSE
TXN-117500,1/3/2024,3:37:04,BOOK-9209,BOOK,Store,Store 1,1,13.09,0.1,11.78,TRUE
TXN-117500,1/3/2024,3:37:04,TECH-7590,TECH,Store,Store 1,2,1208.11,0,2416.22,FALSE
TXN-662628,1/6/2024,3:34:39,KIDS-3501,KIDS,Online,Online,2,140.65,0,281.3,FALSE
TXN-662628,1/6/2024,3:34:39,TECH-6077,TECH,Online,Online,3,305.02,0,915.06,FALSE
TXN-662628,1/6/2024,3:34:39,HOME-4329,HOME,Online,Online,3,241.49,0.2,579.57,TRUE
TXN-662628,1/6/2024,3:34:39,BOOK-9788,BOOK,Online,Online,4,17.08,0,68.32,FALSE
TXN-662628,1/6/2024,3:34:39,BOOK-2083,BOOK,Online,Online,5,19.48,0,97.4,FALSE
TXN-558737,1/6/2024,19:46:54,BOOK-4909,BOOK,Online,Online,4,12.91,0,51.64,FALSE
TXN-558737,1/6/2024,19:46:54,BOOK-2412,BOOK,Online,Online,3,43.75,0.15,111.57,TRUE
TXN-558737,1/6/2024,19:46:54,KIDS-8428,KIDS,Online,Online,5,49.21,0.05,233.75,TRUE
TXN-558737,1/6/2024,19:46:54,BOOK-6067,BOOK,Online,Online,3,23.37,0.05,66.6,TRUE
TXN-558737,1/6/2024,19:46:54,BOOK-2956,BOOK,Online,Online,3,24.88,0,74.64,FALSE
TXN-243876,1/3/2024,6:44:00,TECH-3684,TECH,Online,Online,3,851.57,0,2554.71,FALSE
TXN-243876,1/3/2024,6:44:00,HOME-6680,HOME,Online,Online,4,299.13,0.1,1076.88,TRUE
TXN-243876,1/3/2024,6:44:00,HOME-3735,HOME,Online,Online,4,298.52,0,1194.08,FALSE
TXN-886197,1/23/2024,16:49:55,KIDS-2934,KIDS,Store,Store 3,1,66.07,0.05,62.77,TRUE
TXN-886197,1/23/2024,16:49:55,HOME-6488,HOME,Store,Store 3,3,154.6,0.25,347.85,TRUE
TXN-886197,1/23/2024,16:49:55,BOOK-9582,BOOK,Store,Store 3,1,36.24,0,36.24,FALSE
TXN-886197,1/23/2024,16:49:55,BOOK-2262,BOOK,Store,Store 3,4,18.4,0,73.6,FALSE
TXN-886197,1/23/2024,16:49:55,TECH-9368,TECH,Store,Store 3,2,867.63,0,1735.26,FALSE
TXN-623879,1/22/2024,10:54:36,HOME-3734,HOME,Online,Online,2,178.29,0,356.58,FALSE
TXN-367508,1/14/2024,9:49:06,BOOK-2889,BOOK,Online,Online,1,17.31,0,17.31,FALSE
TXN-367508,1/14/2024,9:49:06,BOOK-9336,BOOK,Online,Online,3,21.43,0,64.29,FALSE
TXN-367508,1/14/2024,9:49:06,TECH-1201,TECH,Online,Online,2,1429.77,0,2859.54,FALSE
TXN-367508,1/14/2024,9:49:06,HOME-8729,HOME,Online,Online,1,140.41,0,140.41,FALSE
TXN-257375,1/8/2024,17:11:59,KIDS-7870,KIDS,Store,Store 1,3,96.45,0,289.35,FALSE
TXN-360322,1/20/2024,19:26:58,TECH-6241,TECH,Online,Online,2,516.94,0,1033.88,FALSE
TXN-360322,1/20/2024,19:26:58,TECH-2276,TECH,Online,Online,2,667.7,0.05,1268.64,TRUE
TXN-360322,1/20/2024,19:26:58,BOOK-9225,BOOK,Online,Online,1,13.26,0.05,12.6,TRUE
TXN-288056,1/6/2024,15:14:51,TECH-7568,TECH,Store,Store 1,5,1274.24,0,6371.2,FALSE
TXN-288056,1/6/2024,15:14:51,HOME-8620,HOME,Store,Store 1,1,127.2,0.25,95.4,TRUE
TXN-288056,1/6/2024,15:14:51,TECH-6362,TECH,Store,Store 1,3,968.89,0,2906.67,FALSE
TXN-288056,1/6/2024,15:14:51,BOOK-8483,BOOK,Store,Store 1,2,45.44,0,90.88,FALSE
TXN-310418,1/1/2024,18:18:36,KIDS-4974,KIDS,Store,Store 3,1,37.89,0,37.89,FALSE
TXN-720432,1/28/2024,1:31:49,HOME-9954,HOME,Store,Store 2,2,277.93,0.05,528.06,TRUE
TXN-720432,1/28/2024,1:31:49,BOOK-3466,BOOK,Store,Store 2,4,18.39,0,73.56,FALSE
TXN-720432,1/28/2024,1:31:49,HOME-7718,HOME,Store,Store 2,5,125.85,0,629.25,FALSE
TXN-720432,1/28/2024,1:31:49,HOME-9872,HOME,Store,Store 2,1,87.97,0,87.97,FALSE
TXN-720432,1/28/2024,1:31:49,TECH-1157,TECH,Store,Store 2,5,1106.05,0.15,4700.7,TRUE
TXN-895794,1/19/2024,7:42:24,TECH-2703,TECH,Store,Store 3,3,1074.26,0,3222.78,FALSE
TXN-895794,1/19/2024,7:42:24,TECH-4902,TECH,Store,Store 3,3,308.18,0,924.54,FALSE
TXN-162804,1/13/2024,18:09:45,HOME-5584,HOME,Online,Online,4,144.17,0,576.68,FALSE
TXN-342716,1/28/2024,8:57:54,BOOK-9515,BOOK,Online,Online,4,29.43,0,117.72,FALSE
TXN-342716,1/28/2024,8:57:54,KIDS-7102,KIDS,Online,Online,3,122.06,0,366.18,FALSE
TXN-884229,1/28/2024,4:05:37,TECH-2565,TECH,Online,Online,3,912.68,0.1,2464.23,TRUE
TXN-178465,1/6/2024,0:37:36,HOME-8126,HOME,Store,Store 1,3,252.99,0.05,721.02,TRUE
TXN-178465,1/6/2024,0:37:36,KIDS-4879,KIDS,Store,Store 1,1,148.25,0,148.25,FALSE
TXN-178465,1/6/2024,0:37:36,TECH-6161,TECH,Store,Store 1,4,1049.98,0.3,2939.96,TRUE
TXN-178465,1/6/2024,0:37:36,BOOK-6345,BOOK,Store,Store 1,3,48.38,0,145.14,FALSE
TXN-178465,1/6/2024,0:37:36,TECH-5455,TECH,Store,Store 1,1,1284.66,0,1284.66,FALSE
TXN-312559,1/20/2024,12:08:49,HOME-3546,HOME,Store,Store 1,3,248.27,0,744.81,FALSE
TXN-312559,1/20/2024,12:08:49,HOME-8365,HOME,Store,Store 1,3,259.71,0,779.13,FALSE
TXN-312559,1/20/2024,12:08:49,KIDS-7660,KIDS,Store,Store 1,1,59.55,0,59.55,FALSE
TXN-475691,1/20/2024,9:49:13,HOME-6051,HOME,Store,Store 4,4,108.27,0,433.08,FALSE
TXN-475691,1/20/2024,9:49:13,HOME-2964,HOME,Store,Store 4,5,124.57,0,622.85,FALSE
TXN-475691,1/20/2024,9:49:13,BOOK-5984,BOOK,Store,Store 4,1,12.25,0.15,10.41,TRUE
TXN-325465,1/17/2024,6:53:54,TECH-3430,TECH,Store,Store 3,5,799.03,0,3995.15,FALSE
TXN-325465,1/17/2024,6:53:54,BOOK-5066,BOOK,Store,Store 3,2,12.93,0.3,18.1,TRUE
TXN-325465,1/17/2024,6:53:54,BOOK-9412,BOOK,Store,Store 3,4,26.89,0,107.56,FALSE
TXN-325465,1/17/2024,6:53:54,TECH-5896,TECH,Store,Store 3,2,1078.5,0,2157,FALSE
TXN-325465,1/17/2024,6:53:54,TECH-3848,TECH,Store,Store 3,2,1416.99,0,2833.98,FALSE
TXN-524035,1/24/2024,9:54:28,KIDS-5093,KIDS,Online,Online,3,27.12,0,81.36,FALSE
TXN-524035,1/24/2024,9:54:28,BOOK-2669,BOOK,Online,Online,1,14.22,0.2,11.38,TRUE
TXN-524035,1/24/2024,9:54:28,BOOK-2989,BOOK,Online,Online,2,16.71,0,33.42,FALSE
TXN-524035,1/24/2024,9:54:28,TECH-4641,TECH,Online,Online,2,1167.34,0,2334.68,FALSE
TXN-524035,1/24/2024,9:54:28,BOOK-7563,BOOK,Online,Online,5,23.95,0,119.75,FALSE
TXN-760914,1/23/2024,5:41:05,TECH-2228,TECH,Store,Store 3,2,629.41,0,1258.82,FALSE
TXN-760914,1/23/2024,5:41:05,KIDS-2056,KIDS,Store,Store 3,5,116.08,0,580.4,FALSE
TXN-777366,1/26/2024,20:28:51,TECH-3110,TECH,Online,Online,2,852.88,0,1705.76,FALSE
TXN-777366,1/26/2024,20:28:51,BOOK-6432,BOOK,Online,Online,2,32.5,0,65,FALSE
TXN-777366,1/26/2024,20:28:51,HOME-8552,HOME,Online,Online,4,298.03,0,1192.12,FALSE
TXN-701761,1/4/2024,18:27:52,BOOK-9128,BOOK,Store,Store 4,2,19.39,0,38.78,FALSE
TXN-701761,1/4/2024,18:27:52,BOOK-7990,BOOK,Store,Store 4,3,10.02,0,30.06,FALSE
TXN-701761,1/4/2024,18:27:52,TECH-4517,TECH,Store,Store 4,3,813.79,0.25,1831.02,TRUE
TXN-393448,1/14/2024,11:28:56,KIDS-3435,KIDS,Online,Online,3,62.92,0,188.76,FALSE
TXN-393448,1/14/2024,11:28:56,KIDS-5026,KIDS,Online,Online,2,58.69,0.1,105.64,TRUE
TXN-393448,1/14/2024,11:28:56,BOOK-7750,BOOK,Online,Online,1,43.77,0.3,30.64,TRUE
TXN-393448,1/14/2024,11:28:56,HOME-1999,HOME,Online,Online,3,131.57,0,394.71,FALSE
TXN-501620,1/7/2024,19:08:26,TECH-9614,TECH,Store,Store 2,1,596.35,0,596.35,FALSE
TXN-501620,1/7/2024,19:08:26,TECH-9907,TECH,Store,Store 2,5,879.42,0.1,3957.4,TRUE
TXN-501620,1/7/2024,19:08:26,KIDS-6883,KIDS,Store,Store 2,3,21.87,0,65.61,FALSE
TXN-501620,1/7/2024,19:08:26,HOME-8940,HOME,Store,Store 2,4,122.24,0,488.96,FALSE
TXN-501620,1/7/2024,19:08:26,BOOK-9231,BOOK,Store,Store 2,3,38.04,0,114.12,FALSE
TXN-383572,1/14/2024,19:11:01,HOME-6224,HOME,Online,Online,5,150.37,0.05,714.25,TRUE
TXN-950069,1/7/2024,6:49:17,KIDS-1959,KIDS,Online,Online,4,146.05,0.3,408.92,TRUE
TXN-950069,1/7/2024,6:49:17,HOME-9674,HOME,Online,Online,3,286.94,0,860.82,FALSE
TXN-950069,1/7/2024,6:49:17,HOME-4813,HOME,Online,Online,1,177.04,0.15,150.48,TRUE
TXN-950069,1/7/2024,6:49:17,BOOK-5060,BOOK,Online,Online,5,23.7,0.1,106.65,TRUE
TXN-950069,1/7/2024,6:49:17,TECH-9743,TECH,Online,Online,2,840.34,0.15,1428.58,TRUE
TXN-901164,1/24/2024,19:14:36,TECH-7363,TECH,Online,Online,1,974.24,0,974.24,FALSE
TXN-901164,1/24/2024,19:14:36,KIDS-3846,KIDS,Online,Online,2,39.31,0,78.62,FALSE
TXN-901164,1/24/2024,19:14:36,KIDS-6210,KIDS,Online,Online,4,37.19,0.25,111.56,TRUE
TXN-720298,1/8/2024,9:01:45,BOOK-6761,BOOK,Online,Online,3,38.51,0.2,92.43,TRUE
TXN-690462,1/15/2024,14:12:53,KIDS-9882,KIDS,Store,Store 4,1,108.9,0,108.9,FALSE
TXN-690462,1/15/2024,14:12:53,HOME-9035,HOME,Store,Store 4,1,263.41,0,263.41,FALSE
TXN-158896,1/13/2024,4:14:38,TECH-1326,TECH,Store,Store 2,5,1318.71,0.05,6263.85,TRUE
TXN-447848,1/10/2024,21:58:39,HOME-3137,HOME,Store,Store 2,5,160.94,0,804.7,FALSE
TXN-447848,1/10/2024,21:58:39,TECH-3907,TECH,Store,Store 2,1,534.55,0.25,400.91,TRUE
TXN-162448,1/20/2024,7:01:09,BOOK-3320,BOOK,Online,Online,2,30.08,0.1,54.14,TRUE
TXN-162448,1/20/2024,7:01:09,BOOK-2188,BOOK,Online,Online,4,11.98,0,47.92,FALSE
TXN-162448,1/20/2024,7:01:09,BOOK-7481,BOOK,Online,Online,5,44.91,0.1,202.1,TRUE
TXN-162448,1/20/2024,7:01:09,BOOK-5944,BOOK,Online,Online,2,23.69,0,47.38,FALSE
TXN-162448,1/20/2024,7:01:09,BOOK-3580,BOOK,Online,Online,5,17.61,0.1,79.25,TRUE
TXN-930307,1/19/2024,18:40:31,BOOK-6198,BOOK,Online,Online,2,24.53,0,49.06,FALSE
TXN-930307,1/19/2024,18:40:31,KIDS-6846,KIDS,Online,Online,4,124.66,0,498.64,FALSE
TXN-930307,1/19/2024,18:40:31,BOOK-3872,BOOK,Online,Online,1,10.8,0,10.8,FALSE
TXN-869649,1/13/2024,16:44:18,TECH-3911,TECH,Store,Store 2,1,562.95,0.1,506.66,TRUE
TXN-869649,1/13/2024,16:44:18,BOOK-1530,BOOK,Store,Store 2,1,39.94,0,39.94,FALSE
TXN-869649,1/13/2024,16:44:18,TECH-6213,TECH,Store,Store 2,4,937.63,0.2,3000.4,TRUE
TXN-869649,1/13/2024,16:44:18,HOME-2705,HOME,Store,Store 2,4,168.78,0.2,540.08,TRUE
TXN-447255,1/17/2024,18:47:04,HOME-6682,HOME,Store,Store 2,5,101.5,0.2,406,TRUE
TXN-447255,1/17/2024,18:47:04,TECH-2453,TECH,Store,Store 2,5,1095.97,0.25,4109.9,TRUE
TXN-568325,1/6/2024,18:00:16,HOME-4435,HOME,Online,Online,4,154.57,0,618.28,FALSE
TXN-568325,1/6/2024,18:00:16,KIDS-2110,KIDS,Online,Online,5,136.66,0,683.3,FALSE
TXN-568325,1/6/2024,18:00:16,BOOK-2770,BOOK,Online,Online,3,34.57,0.05,98.52,TRUE
TXN-568325,1/6/2024,18:00:16,TECH-7323,TECH,Online,Online,3,708.01,0,2124.03,FALSE
TXN-540038,1/4/2024,19:10:56,TECH-7783,TECH,Online,Online,3,498.6,0,1495.8,FALSE
TXN-540038,1/4/2024,19:10:56,BOOK-7204,BOOK,Online,Online,3,17.86,0,53.58,FALSE
TXN-540038,1/4/2024,19:10:56,TECH-7149,TECH,Online,Online,5,1303.84,0,6519.2,FALSE
TXN-602780,1/29/2024,18:50:55,KIDS-3664,KIDS,Store,Store 2,4,32.05,0,128.2,FALSE
TXN-602780,1/29/2024,18:50:55,KIDS-1547,KIDS,Store,Store 2,1,35.77,0,35.77,FALSE
TXN-434198,1/17/2024,16:16:06,HOME-2215,HOME,Online,Online,5,204.3,0,1021.5,FALSE
TXN-434198,1/17/2024,16:16:06,HOME-7151,HOME,Online,Online,2,80.35,0,160.7,FALSE
TXN-434198,1/17/2024,16:16:06,TECH-2228,TECH,Online,Online,5,1100.02,0.05,5225.1,TRUE
TXN-434198,1/17/2024,16:16:06,HOME-6536,HOME,Online,Online,1,151.97,0.1,136.77,TRUE
TXN-434198,1/17/2024,16:16:06,TECH-1507,TECH,Online,Online,4,537.07,0,2148.28,FALSE
TXN-785386,1/7/2024,4:10:38,TECH-3573,TECH,Store,Store 4,5,464.21,0,2321.05,FALSE
TXN-785386,1/7/2024,4:10:38,KIDS-6424,KIDS,Store,Store 4,1,62.62,0,62.62,FALSE
TXN-299212,1/2/2024,14:26:44,TECH-5612,TECH,Store,Store 3,3,1188.8,0,3566.4,FALSE
TXN-299212,1/2/2024,14:26:44,TECH-2571,TECH,Store,Store 3,5,921.61,0,4608.05,FALSE
TXN-699544,1/8/2024,14:35:53,TECH-3516,TECH,Store,Store 4,4,587.78,0,2351.12,FALSE
TXN-699544,1/8/2024,14:35:53,BOOK-1062,BOOK,Store,Store 4,4,25.12,0,100.48,FALSE
TXN-699544,1/8/2024,14:35:53,BOOK-5825,BOOK,Store,Store 4,2,26.09,0.3,36.52,TRUE
TXN-699544,1/8/2024,14:35:53,BOOK-4271,BOOK,Store,Store 4,1,43.76,0,43.76,FALSE
TXN-317005,1/14/2024,2:10:40,BOOK-2342,BOOK,Store,Store 3,2,23.3,0,46.6,FALSE
TXN-317005,1/14/2024,2:10:40,TECH-2892,TECH,Store,Store 3,4,577.63,0,2310.52,FALSE
TXN-516774,1/31/2024,20:30:31,HOME-2493,HOME,Store,Store 3,1,121.3,0.1,109.17,TRUE
TXN-293862,1/14/2024,14:23:56,TECH-7249,TECH,Online,Online,2,367.47,0,734.94,FALSE
TXN-567429,1/28/2024,17:02:16,BOOK-8619,BOOK,Store,Store 4,3,44.08,0,132.24,FALSE
TXN-567429,1/28/2024,17:02:16,BOOK-5400,BOOK,Store,Store 4,4,46.25,0.05,175.76,TRUE
TXN-567429,1/28/2024,17:02:16,BOOK-2584,BOOK,Store,Store 4,5,34.13,0,170.65,FALSE
TXN-567429,1/28/2024,17:02:16,BOOK-6632,BOOK,Store,Store 4,2,33.03,0.3,46.24,TRUE
TXN-567429,1/28/2024,17:02:16,BOOK-4727,BOOK,Store,Store 4,4,42.08,0.1,151.48,TRUE
TXN-958160,1/17/2024,7:33:26,TECH-9773,TECH,Online,Online,2,1313.97,0.1,2365.14,TRUE
TXN-700534,1/13/2024,9:56:15,HOME-8803,HOME,Online,Online,1,102.26,0,102.26,FALSE
TXN-700534,1/13/2024,9:56:15,KIDS-7468,KIDS,Online,Online,5,78.54,0.15,333.8,TRUE
TXN-700534,1/13/2024,9:56:15,KIDS-9226,KIDS,Online,Online,5,36.95,0.05,175.5,TRUE
TXN-700534,1/13/2024,9:56:15,KIDS-2970,KIDS,Online,Online,5,61.33,0.3,214.65,TRUE
TXN-281276,1/26/2024,20:10:13,BOOK-3067,BOOK,Store,Store 2,4,25.52,0,102.08,FALSE
TXN-281276,1/26/2024,20:10:13,TECH-2283,TECH,Store,Store 2,2,1201.71,0.3,1682.4,TRUE
TXN-281276,1/26/2024,20:10:13,TECH-4308,TECH,Store,Store 2,4,1054.2,0.2,3373.44,TRUE
TXN-281276,1/26/2024,20:10:13,HOME-5225,HOME,Store,Store 2,5,282.35,0,1411.75,FALSE
TXN-862422,1/8/2024,9:58:51,TECH-2425,TECH,Store,Store 1,4,1402.23,0,5608.92,FALSE
TXN-862422,1/8/2024,9:58:51,BOOK-7510,BOOK,Store,Store 1,4,19.56,0.1,70.4,TRUE
TXN-862422,1/8/2024,9:58:51,HOME-9514,HOME,Store,Store 1,5,95.16,0,475.8,FALSE
TXN-112964,1/11/2024,18:50:44,TECH-2843,TECH,Store,Store 4,2,1190.84,0,2381.68,FALSE
TXN-255398,1/3/2024,9:36:37,TECH-2730,TECH,Store,Store 1,3,368.87,0.05,1051.29,TRUE
TXN-255398,1/3/2024,9:36:37,KIDS-5687,KIDS,Store,Store 1,2,97.72,0.25,146.58,TRUE
TXN-530849,1/14/2024,18:16:24,KIDS-8750,KIDS,Store,Store 4,3,86.88,0,260.64,FALSE
TXN-530849,1/14/2024,18:16:24,HOME-5512,HOME,Store,Store 4,1,249.45,0,249.45,FALSE
TXN-748276,1/14/2024,14:38:43,HOME-1635,HOME,Store,Store 4,1,70.81,0,70.81,FALSE
TXN-748276,1/14/2024,14:38:43,BOOK-6431,BOOK,Store,Store 4,4,31.99,0.05,121.56,TRUE
TXN-748276,1/14/2024,14:38:43,KIDS-8785,KIDS,Store,Store 4,2,127.44,0.25,191.16,TRUE
TXN-748276,1/14/2024,14:38:43,TECH-1331,TECH,Store,Store 4,4,673.66,0,2694.64,FALSE
TXN-932204,1/16/2024,19:19:19,TECH-5593,TECH,Online,Online,4,657.43,0.15,2235.28,TRUE
TXN-932204,1/16/2024,19:19:19,BOOK-4734,BOOK,Online,Online,1,16.65,0,16.65,FALSE
TXN-932204,1/16/2024,19:19:19,KIDS-8259,KIDS,Online,Online,5,20.93,0.1,94.2,TRUE
TXN-932204,1/16/2024,19:19:19,BOOK-5414,BOOK,Online,Online,5,28.01,0.05,133.05,TRUE
TXN-932204,1/16/2024,19:19:19,BOOK-4079,BOOK,Online,Online,3,30.86,0,92.58,FALSE
TXN-963994,1/30/2024,17:26:47,TECH-8937,TECH,Online,Online,5,323.34,0.1,1455.05,TRUE
TXN-960899,1/20/2024,13:03:32,BOOK-2075,BOOK,Store,Store 2,5,40.48,0,202.4,FALSE
TXN-960899,1/20/2024,13:03:32,KIDS-9303,KIDS,Store,Store 2,4,70.6,0,282.4,FALSE
TXN-960899,1/20/2024,13:03:32,KIDS-9589,KIDS,Store,Store 2,2,83.36,0.15,141.72,TRUE
TXN-960899,1/20/2024,13:03:32,TECH-3846,TECH,Store,Store 2,4,843.39,0,3373.56,FALSE
TXN-973390,1/30/2024,5:12:53,TECH-5087,TECH,Store,Store 1,1,1498.55,0,1498.55,FALSE
TXN-153015,1/19/2024,4:58:23,BOOK-5488,BOOK,Store,Store 2,4,22.66,0,90.64,FALSE
TXN-153015,1/19/2024,4:58:23,BOOK-8605,BOOK,Store,Store 2,3,20.35,0.05,57.99,TRUE
TXN-153015,1/19/2024,4:58:23,TECH-1500,TECH,Store,Store 2,2,1425.17,0,2850.34,FALSE
TXN-153015,1/19/2024,4:58:23,TECH-9008,TECH,Store,Store 2,2,1430.85,0.05,2718.62,TRUE
TXN-153015,1/19/2024,4:58:23,TECH-8775,TECH,Store,Store 2,2,839.93,0.1,1511.88,TRUE
TXN-460971,1/7/2024,20:10:53,KIDS-5237,KIDS,Online,Online,5,27.24,0.05,129.4,TRUE
TXN-398916,1/3/2024,19:01:24,BOOK-3669,BOOK,Store,Store 1,5,30.61,0.2,122.45,TRUE
TXN-398916,1/3/2024,19:01:24,HOME-4626,HOME,Store,Store 1,1,262.96,0.05,249.81,TRUE
TXN-398916,1/3/2024,19:01:24,TECH-5408,TECH,Store,Store 1,1,716.35,0.05,680.53,TRUE
TXN-398916,1/3/2024,19:01:24,TECH-1145,TECH,Store,Store 1,4,1252.82,0,5011.28,FALSE
TXN-238741,1/12/2024,19:41:11,HOME-4666,HOME,Store,Store 1,2,115.21,0,230.42,FALSE
TXN-944193,1/21/2024,15:19:45,HOME-7943,HOME,Store,Store 3,3,84.86,0.25,190.92,TRUE
TXN-944193,1/21/2024,15:19:45,BOOK-8520,BOOK,Store,Store 3,2,24.88,0,49.76,FALSE
